Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Days_Since_Last_Order,Stock_to_Reorder_Ratio,Is_Backordered,Baseline_Sales,Predicted_Sales,Baseline_Reorder,Predicted_Reorder,Revenue,Cost_Price,Cost,Profit,Restock_Urgency
03-597-9488,Buttermilk,Dairy,03-983-0515,Wordpedia,70,66,74,2.5,2024-11-11,2024-07-11,2024-03-28,53 Lawn Circle,47,77,Active,279,1.044776119402985,0,58.543771043771045,55.22584912913444,52.61784511784512,47.044753373232936,138.0646228228361,1.375,64.6865358881953,73.3780869346408,51.22584912913444
89-624-7462,Asparagus,Fruits & Vegetables,39-506-2186,Jaxspan,18,3,39,5.0,2024-10-18,2025-02-16,2024-11-24,25 Drewry Alley,58,61,Backordered,59,4.5,1,,,,,,2.75,,,
89-335-0155,Brown Rice,Grains & Pulses,83-780-4531,Fivebridge,46,81,47,2.5,2024-09-05,2024-09-11,2025-01-16,9 Kipling Road,48,48,Active,217,0.5609756097560976,0,58.543771043771045,58.658410245935436,52.61784511784512,55.94628638391379,146.64602561483858,1.375,76.92614377788146,69.71988183695711,93.65841024593544
59-725-4038,Arabica Coffee,Beverages,39-055-1703,Zoozzy,78,34,39,20.5,2024-11-13,2024-08-26,2024-08-23,697 Hoepker Center,62,2,Active,233,2.2285714285714286,0,,,,,,11.275,,,
78-953-2073,Canola Oil,Oils & Fats,28-465-9141,Tagopia,53,20,75,2.3,2024-06-12,2024-10-01,2025-01-04,085 Reinke Pass,83,77,Backordered,197,2.5238095238095237,1,,,,,,1.265,,,
91-426-3204,Haddock,Seafood,86-184-4829,Geba,67,71,4,9.0,2024-12-19,2024-04-14,2024-07-08,269 Dakota Trail,76,34,Backordered,367,0.9305555555555556,1,,,,,,4.95,,,
40-913-9772,Egg (Chicken),Dairy,51-215-2283,Einti,36,30,44,0.2,2024-04-11,2024-03-03,2024-05-26,553 Hooker Trail,68,88,Backordered,409,1.1612903225806452,1,58.543771043771045,63.69295458054634,52.61784511784512,48.562713014130495,12.738590916109269,0.11000000000000001,5.341898431554355,7.396692484554913,57.69295458054634
89-922-4773,Whole Wheat Flour,Grains & Pulses,99-455-0707,Mudo,39,53,64,2.75,2024-06-22,2024-07-02,2024-12-27,11 Thackeray Hill,92,8,Active,288,0.7222222222222222,0,,,,,,1.5125000000000002,,,
17-236-0566,Sweet Potato,Fruits & Vegetables,32-402-9679,Einti,95,87,13,2.0,2024-10-12,2024-03-02,2024-08-04,803 5th Alley,61,4,Backordered,410,1.0795454545454546,1,,,,,,1.1,,,
74-234-0628,Almond Flour,Grains & Pulses,49-559-7092,Shuffledrive,12,56,92,9.5,2024-05-08,2024-12-15,2024-05-13,2 Veith Crossing,56,6,Active,122,0.21052631578947367,0,,,,,,5.2250000000000005,,,
80-441-7249,Wild Rice,Grains & Pulses,35-979-6839,Yoveo,98,30,39,10.0,2024-11-25,2024-04-14,2024-08-10,652 High Crossing Lane,31,26,Active,367,3.161290322580645,0,,,,,,5.5,,,
54-708-7327,Jasmine Rice,Grains & Pulses,46-316-6919,Linktype,50,14,99,4.75,2025-01-09,2024-03-28,2024-04-15,8182 Hazelcrest Place,52,75,Active,384,3.3333333333333335,0,,,,,,2.6125000000000003,,,
15-846-7959,Zucchini,Fruits & Vegetables,47-026-0505,Vidoo,98,14,11,2.5,2024-04-17,2024-12-01,2024-03-20,6251 Eliot Hill,48,38,Discontinued,136,6.533333333333333,0,,,,,,1.375,,,
44-368-7112,Corn Oil,Oils & Fats,85-978-7855,Devbug,28,32,71,2.5,2024-12-22,2024-05-02,2024-12-06,82 Hintze Court,32,49,Discontinued,349,0.8484848484848485,0,,,,,,1.375,,,
03-833-3577,Cucumber,Fruits & Vegetables,87-032-6971,Kanoodle,67,14,25,1.8,2024-05-02,2024-08-20,2024-10-16,38 Killdeer Point,81,77,Active,239,4.466666666666667,0,,,,,,0.9900000000000001,,,
47-548-6500,Onion,Fruits & Vegetables,27-061-4764,Devpulse,20,93,37,2.0,2024-10-20,2024-03-07,2024-12-25,06 Shopko Pass,23,2,Discontinued,405,0.2127659574468085,0,,,,,,1.1,,,
12-342-4482,Trout,Seafood,71-300-8176,Topicblab,67,83,90,11.6,2024-10-27,2024-09-30,2024-08-29,374 Blue Bill Park Point,66,77,Active,198,0.7976190476190477,0,58.543771043771045,60.175325065059596,52.61784511784512,55.057770358084284,698.0337707546913,6.38,351.26857488457773,346.7651958701136,76.1753250650596
07-834-3320,Egg (Quail),Dairy,47-831-9154,Trunyx,94,60,78,0.8,2024-12-08,2024-03-07,2024-09-20,79 Monterey Avenue,100,42,Active,405,1.540983606557377,0,,,,,,0.44000000000000006,,,
16-187-5729,Black Tea,Beverages,79-366-7207,Zoombeat,45,58,84,5.0,2025-01-06,2024-03-21,2024-03-30,22555 Macpherson Plaza,90,67,Active,391,0.7627118644067796,0,,,,,,2.75,,,
64-109-7362,Anchovies,Seafood,38-603-6412,Voolia,86,55,96,10.0,2024-12-19,2024-07-09,2024-09-29,7 Harper Drive,37,53,Backordered,281,1.5357142857142858,1,,,,,,5.5,,,
06-655-5498,Wild Rice,Grains & Pulses,89-574-3430,Kayveo,72,82,52,9.75,2024-08-03,2024-07-09,2024-09-28,8569 Bashford Court,51,95,Backordered,281,0.8674698795180723,1,,,,,,5.362500000000001,,,
24-975-4231,Green Beans,Fruits & Vegetables,99-145-4924,Jayo,31,61,28,2.1,2024-03-10,2024-07-09,2024-08-17,62494 Longview Drive,55,70,Active,281,0.5,0,,,,,,1.1550000000000002,,,
98-652-9569,Butter Biscuit,Bakery,65-160-1426,Ooba,12,7,23,6.0,2025-02-06,2025-02-17,2024-06-23,32 6th Lane,72,16,Discontinued,58,1.5,0,58.543771043771045,52.44867589690291,52.61784511784512,48.532226237244416,314.6920553814175,3.3000000000000003,160.1563465829066,154.5357087985109,47.44867589690291
25-522-6043,Gouda Cheese,Dairy,29-122-7037,Kazu,71,93,75,7.0,2024-10-09,2024-08-19,2025-02-03,890 Eggendart Pass,77,58,Discontinued,240,0.7553191489361702,0,,,,,,3.8500000000000005,,,
28-275-5901,Anchovies,Seafood,44-760-4337,Jatri,64,1,92,10.0,2024-04-05,2024-04-23,2025-01-24,4 Doe Crossing Avenue,49,15,Active,358,32.0,0,58.543771043771045,53.97201583817215,52.61784511784512,55.53183639227638,539.7201583817215,5.5,305.4251001575201,234.2950582242014,-9.027984161827852
96-164-0607,Coconut Oil,Oils & Fats,15-655-3923,Browsezoom,89,79,66,5.0,2024-07-31,2024-12-20,2024-10-17,1275 Lawn Center,91,31,Discontinued,117,1.1125,0,58.543771043771045,60.96669346462552,52.61784511784512,49.478659002154636,304.8334673231276,2.75,136.06631225592525,168.76715506720234,50.96669346462552
93-815-0565,Sesame Oil,Oils & Fats,56-422-1480,Jaxworks,50,36,96,6.5,2024-12-12,2024-08-12,2024-07-01,8868 Armistice Place,53,73,Backordered,247,1.3513513513513513,1,,,,,,3.575,,,
63-918-8253,Mango,Fruits & Vegetables,94-157-1762,Devpulse,53,98,23,5.0,2025-02-24,2024-07-04,2024-09-29,917 Westerfield Terrace,41,84,Backordered,286,0.5353535353535354,1,,,,,,2.75,,,
57-167-0669,Haddock,Seafood,30-934-3251,Rhybox,19,99,78,9.0,2024-11-21,2025-02-17,2024-12-30,1005 Lyons Junction,29,54,Discontinued,58,0.19,0,,,,,,4.95,,,
52-402-9245,Broccoli,Fruits & Vegetables,37-519-7762,Plajo,89,40,64,4.0,2024-10-16,2025-02-12,2024-09-19,185 Stone Corner Parkway,93,48,Active,63,2.1707317073170733,0,,,,,,2.2,,,
17-647-0503,Cod,Seafood,69-416-9493,Katz,96,12,8,8.0,2024-05-11,2024-05-24,2024-08-20,0 Village Green Street,97,92,Active,327,7.384615384615385,0,,,,,,4.4,,,
67-984-5368,Parmesan Cheese,Dairy,39-714-7313,Yakidoo,52,56,34,12.0,2024-09-27,2024-10-04,2024-07-28,0 Fordem Place,31,69,Backordered,194,0.9122807017543859,1,58.543771043771045,67.12158923533273,52.61784511784512,58.856483435531516,805.4590708239928,6.6000000000000005,388.45279067450804,417.0062801494847,71.12158923533273
77-827-0820,Sesame Oil,Oils & Fats,46-590-7639,Youopia,97,20,8,6.5,2024-06-16,2024-11-06,2024-11-09,8851 Superior Park,51,51,Active,161,4.619047619047619,0,,,,,,3.575,,,
27-387-0428,Halibut,Seafood,62-312-2748,Camido,88,42,68,20.0,2024-06-23,2024-11-29,2024-04-09,1715 Dottie Pass,92,29,Active,138,2.046511627906977,0,58.543771043771045,46.60413607736525,52.61784511784512,59.56576435703345,932.0827215473049,11.0,655.2234079273679,276.859313619937,0.6041360773652471
79-350-5841,Jasmine Rice,Grains & Pulses,81-676-3345,Gabvine,33,44,89,4.75,2024-03-15,2024-09-05,2024-04-17,75 Cascade Avenue,93,19,Discontinued,223,0.7333333333333333,0,,,,,,2.6125000000000003,,,
44-128-2185,Jasmine Rice,Grains & Pulses,79-091-7381,Katz,98,20,81,4.75,2024-08-14,2024-07-10,2024-12-30,012 Mockingbird Court,51,23,Backordered,280,4.666666666666667,1,,,,,,2.6125000000000003,,,
48-789-9187,Peach,Fruits & Vegetables,95-944-5323,Browsetype,45,79,95,4.0,2024-12-06,2024-06-26,2024-11-15,41 Stephen Crossing,84,62,Backordered,294,0.5625,1,,,,,,2.2,,,
21-809-7115,White Rice,Grains & Pulses,57-774-4116,Tagcat,80,86,50,1.8,2024-05-05,2024-07-22,2025-02-24,3053 Sachs Center,46,69,Discontinued,268,0.9195402298850575,0,58.543771043771045,61.27570130806399,52.61784511784512,43.41432493770896,110.29626235451518,0.9900000000000001,42.980181688331875,67.3160806661833,67.27570130806399
19-323-0506,Halibut,Seafood,28-977-3789,Skidoo,68,43,96,20.0,2024-11-17,2024-04-28,2024-10-15,5 Ohio Lane,75,35,Backordered,353,1.5454545454545454,1,,,,,,11.0,,,
04-637-8815,Apricot,Fruits & Vegetables,60-959-6355,Zoonder,90,91,62,5.0,2024-11-24,2024-11-27,2024-11-24,537 Maple Alley,34,72,Active,140,0.9782608695652174,0,,,,,,2.75,,,
60-644-6596,Trout,Seafood,32-745-8366,Rhynoodle,89,67,89,12.0,2025-02-14,2025-01-05,2024-11-10,22 Hudson Pass,96,42,Discontinued,101,1.3088235294117647,0,,,,,,6.6000000000000005,,,
58-005-5343,Cucumber,Fruits & Vegetables,83-401-2709,Youbridge,38,94,87,1.8,2024-05-27,2024-05-03,2024-08-21,43211 Lakeland Place,89,100,Discontinued,348,0.4,0,58.543771043771045,59.79151702007287,52.61784511784512,45.096171173682336,107.62473063613116,0.9900000000000001,44.64520946194552,62.97952117418564,115.79151702007286
67-382-4435,Green Beans,Fruits & Vegetables,49-901-0828,Fivespan,99,37,74,2.1,2024-07-25,2024-12-21,2024-03-02,92 Bartelt Terrace,46,46,Active,116,2.6052631578947367,0,,,,,,1.1550000000000002,,,
09-335-7793,Powdered Sugar,Grains & Pulses,96-918-7047,Topicshots,66,19,20,2.4,2024-09-18,2024-09-07,2024-06-01,5649 Vidon Plaza,30,49,Active,221,3.3,0,,,,,,1.32,,,
46-496-2930,Pomegranate,Fruits & Vegetables,29-295-9755,Eare,66,28,7,6.0,2024-04-27,2024-10-26,2024-08-14,156 Golf Course Alley,85,6,Backordered,172,2.2758620689655173,1,,,,,,3.3000000000000003,,,
35-353-4068,Bread Flour,Grains & Pulses,44-199-6832,Jetpulse,64,11,97,1.5,2024-12-26,2024-12-18,2024-07-05,8583 Northwestern Terrace,33,83,Discontinued,119,5.333333333333333,0,,,,,,0.8250000000000001,,,
45-050-4720,Black Rice,Grains & Pulses,98-791-5014,Voonder,18,78,43,6.0,2025-01-04,2024-07-05,2024-03-13,7 Ridge Oak Pass,85,97,Active,285,0.22784810126582278,0,,,,,,3.3000000000000003,,,
87-104-0187,Whole Wheat Flour,Grains & Pulses,41-881-1166,Rhyloo,86,100,78,2.75,2024-04-06,2024-05-28,2025-02-05,0 Moose Lane,52,91,Backordered,323,0.8514851485148515,1,58.543771043771045,65.6431429432463,52.61784511784512,44.56393391497749,180.51864309392732,1.5125000000000002,67.40295004640346,113.11569304752386,79.6431429432463
85-806-8672,Black Tea,Beverages,44-646-7502,Kare,35,88,87,4.7,2024-04-05,2024-10-12,2024-11-21,24 South Trail,39,62,Active,186,0.39325842696629215,0,58.543771043771045,55.89175296577491,52.61784511784512,51.392841707360304,262.6912389391421,2.5850000000000004,132.8504958135264,129.84074312561572,108.89175296577491
54-281-3746,Green Beans,Fruits & Vegetables,08-824-4585,Viva,26,70,52,2.0,2024-09-07,2024-03-10,2024-11-03,00 Ridgeway Plaza,36,10,Discontinued,402,0.36619718309859156,0,,,,,,1.1,,,
35-257-9312,Parmesan Cheese,Dairy,35-927-4986,Photospace,80,100,48,12.0,2024-08-18,2024-10-12,2024-04-06,9463 Northland Court,100,28,Backordered,186,0.7920792079207921,1,,,,,,6.6000000000000005,,,
63-897-8088,Zucchini,Fruits & Vegetables,82-313-4469,Skibox,63,56,33,2.5,2025-01-09,2024-06-07,2024-10-16,7944 Elgar Alley,35,16,Backordered,313,1.105263157894737,1,,,,,,1.375,,,
24-986-5091,Vanilla Biscuit,Bakery,51-076-1164,Ozu,89,22,23,5.5,2024-05-12,2024-06-25,2024-08-14,88 Lighthouse Bay Crossing,83,25,Discontinued,295,3.869565217391304,0,58.543771043771045,52.126255876410596,52.61784511784512,57.83359040485752,286.6944073202583,3.0250000000000004,174.946610974694,111.74779634556427,-14.873744123589404
17-504-3699,Sweet Potato,Fruits & Vegetables,81-276-8218,Jaxworks,80,60,71,2.0,2024-10-08,2024-06-15,2024-08-17,18 Daystar Parkway,98,13,Active,305,1.3114754098360655,0,,,,,,1.1,,,
23-395-3157,Vegetable Oil,Oils & Fats,48-538-8538,Tagtune,41,66,50,2.0,2025-02-18,2024-07-30,2024-03-16,74 Sugar Plaza,55,74,Backordered,260,0.6119402985074627,1,,,,,,1.1,,,
28-107-4953,Chocolate Biscuit,Bakery,01-165-8830,Babbleblab,53,19,94,5.0,2024-03-29,2024-11-12,2024-10-18,29755 Daystar Street,82,56,Discontinued,155,2.65,0,,,,,,2.75,,,
46-083-7058,Haddock,Seafood,26-730-0925,Devshare,61,91,40,9.0,2025-01-08,2024-08-27,2024-06-09,21530 Prentice Place,34,76,Active,232,0.6630434782608695,0,,,,,,4.95,,,
68-436-1268,Egg (Duck),Dairy,10-694-6636,Aivee,70,92,74,1.0,2024-11-30,2024-08-17,2024-07-11,1 Mockingbird Parkway,95,26,Backordered,242,0.7526881720430108,1,,,,,,0.55,,,
93-198-5984,Mango,Fruits & Vegetables,86-441-7850,Skalith,73,69,1,5.0,2024-11-05,2024-05-14,2024-09-17,54706 Prairieview Point,50,67,Active,337,1.042857142857143,0,58.543771043771045,51.946950387477834,52.61784511784512,46.68228854724491,259.73475193738915,2.75,128.3762935049235,131.35845843246565,47.946950387477834
24-571-1080,Kale,Fruits & Vegetables,07-520-1107,Devshare,60,15,89,4.0,2024-06-07,2025-02-21,2024-04-11,5325 Milwaukee Lane,21,29,Discontinued,54,3.75,0,,,,,,2.2,,,
73-874-7534,Pomegranate,Fruits & Vegetables,12-566-2563,Twitterwire,88,24,44,6.0,2024-11-05,2024-11-08,2024-12-18,901 Norway Maple Crossing,72,88,Backordered,159,3.52,1,,,,,,3.3000000000000003,,,
07-337-9889,Cauliflower,Fruits & Vegetables,84-949-8378,Twitterwire,95,6,59,2.5,2024-12-31,2024-08-15,2024-09-29,4 Loomis Way,49,77,Active,244,13.571428571428571,0,58.543771043771045,59.228855330000606,52.61784511784512,50.052230116470135,148.0721383250015,1.375,68.82181641014644,79.25032191485506,-29.771144669999394
28-197-9246,Powdered Sugar,Grains & Pulses,31-281-2352,Riffwire,47,30,16,2.5,2024-03-10,2024-07-11,2024-05-23,8499 Hanover Terrace,22,81,Active,279,1.5161290322580645,0,,,,,,1.375,,,
83-400-9746,Mozzarella Cheese,Dairy,02-510-0629,Eidel,24,1,65,7.0,2024-11-18,2024-07-12,2024-02-29,40 Merchant Terrace,58,61,Active,278,12.0,0,,,,,,3.8500000000000005,,,
24-579-6500,Anchovies,Seafood,60-309-5783,Zoovu,93,51,70,10.0,2024-04-22,2024-06-12,2024-09-04,4 Stang Place,81,18,Active,308,1.7884615384615385,0,58.543771043771045,60.05937811737303,52.61784511784512,58.28402203861405,600.5937811737303,5.5,320.56212121237724,280.0316599613531,18.05937811737303
64-418-8356,Sunflower Oil,Oils & Fats,91-451-2016,Ooba,80,24,60,2.5,2025-01-21,2024-11-13,2024-04-28,1 Green Hill,98,38,Active,154,3.2,0,58.543771043771045,61.55659788151194,52.61784511784512,45.73301495367713,153.89149470377984,1.375,62.88289556130605,91.0085991424738,5.556597881511941
15-884-7413,Apple,Fruits & Vegetables,39-412-7454,Geba,77,58,13,3.5,2024-06-22,2024-05-23,2024-04-16,6225 Westend Pass,63,28,Discontinued,328,1.305084745762712,0,,,,,,1.9250000000000003,,,
79-494-2472,Green Beans,Fruits & Vegetables,04-391-8892,Kanoodle,42,48,18,2.0,2025-01-09,2024-04-19,2024-04-23,1615 Bellgrove Crossing,39,57,Active,362,0.8571428571428571,0,,,,,,1.1,,,
36-177-0573,Egg (Turkey),Dairy,62-687-0951,Oyondu,92,1,23,2.5,2024-08-27,2024-10-02,2024-04-13,35 Portage Road,78,36,Discontinued,196,46.0,0,,,,,,1.375,,,
79-920-2395,Mushrooms,Fruits & Vegetables,70-825-7341,Chatterpoint,81,23,17,6.25,2024-05-26,2024-05-08,2024-07-16,911 Merry Junction,92,78,Active,343,3.375,0,,,,,,3.4375000000000004,,,
96-961-2193,Jasmine Rice,Grains & Pulses,71-467-4910,Babbleset,46,39,11,4.75,2024-10-10,2024-08-16,2024-11-10,63578 Butternut Hill,36,54,Active,243,1.15,0,58.543771043771045,56.30773903898856,52.61784511784512,52.26776552772733,267.46176043519563,2.6125000000000003,136.54953744118765,130.91222299400798,49.30773903898856
69-578-7930,Brown Rice,Grains & Pulses,37-728-5274,Flipbug,44,67,31,2.5,2024-07-14,2024-03-18,2024-06-05,83291 Hansons Crossing,44,72,Discontinued,394,0.6470588235294118,0,58.543771043771045,61.07763966938203,52.61784511784512,53.98361406070619,152.69409917345507,1.375,74.227469333471,78.46662983998407,84.07763966938202
40-205-8252,Multigrain Bread,Bakery,68-493-0378,Innojam,38,37,27,3.5,2024-06-14,2024-10-05,2024-07-14,883 Marcy Place,45,88,Backordered,193,1.0,1,58.543771043771045,53.39022188806849,52.61784511784512,52.560342465485775,186.8657766082397,1.9250000000000003,101.17865924606014,85.68711736217958,52.39022188806849
18-107-7886,Evaporated Milk,Dairy,11-466-3182,Demivee,64,28,35,2.0,2024-11-05,2024-11-07,2024-02-27,55309 6th Junction,74,50,Active,160,2.206896551724138,0,,,,,,1.1,,,
35-328-8392,Long Grain Rice,Grains & Pulses,52-340-4509,Ainyx,39,2,71,1.45,2024-04-29,2024-03-18,2024-04-21,09 Londonderry Hill,20,70,Backordered,394,13.0,1,,,,,,0.7975,,,
21-650-9319,White Bread,Bakery,73-445-3017,Jazzy,42,88,95,2.5,2024-03-28,2025-01-28,2024-04-24,4 Hagan Court,67,94,Backordered,78,0.47191011235955055,1,,,,,,1.375,,,
99-894-4351,White Sugar,Grains & Pulses,45-602-6533,Devpoint,29,54,54,2.0,2024-10-27,2025-02-24,2024-12-25,185 Saint Paul Road,58,63,Backordered,51,0.5272727272727272,1,,,,,,1.1,,,
63-168-6018,Cucumber,Fruits & Vegetables,01-853-2191,Bubblemix,60,63,81,1.8,2025-01-26,2024-10-03,2024-05-01,0847 Artisan Hill,74,31,Active,195,0.9375,0,,,,,,0.9900000000000001,,,
26-000-1012,Parmesan Cheese,Dairy,60-284-1974,Quatz,65,54,29,12.0,2024-11-30,2024-11-29,2024-04-12,3 Bayside Point,69,79,Backordered,138,1.1818181818181819,1,,,,,,6.6000000000000005,,,
13-900-9016,Bell Pepper,Fruits & Vegetables,63-969-9608,Meetz,89,96,94,4.5,2024-06-10,2025-01-06,2024-09-19,521 Burning Wood Trail,38,96,Discontinued,100,0.9175257731958762,0,,,,,,2.475,,,
88-408-0310,Corn Oil,Oils & Fats,91-002-3027,Flipopia,50,40,69,2.5,2024-06-30,2024-03-31,2024-08-26,5 Mesta Center,28,98,Active,381,1.2195121951219512,0,,,,,,1.375,,,
73-997-6251,Bell Pepper,Fruits & Vegetables,17-167-4304,Livetube,94,18,84,4.5,2025-01-04,2024-10-15,2024-09-17,1666 Dayton Terrace,44,49,Discontinued,183,4.947368421052632,0,,,,,,2.475,,,
50-679-2072,Canola Oil,Oils & Fats,81-588-5701,Thoughtmix,97,32,43,2.3,2024-10-06,2024-05-03,2024-05-30,20 Butterfield Lane,82,98,Active,348,2.9393939393939394,0,,,,,,1.265,,,
89-673-1543,Digestive Biscuit,Bakery,43-679-7350,Lajo,72,78,1,4.0,2024-11-10,2024-03-28,2025-01-03,297 Petterle Way,85,30,Discontinued,384,0.9113924050632911,0,,,,,,2.2,,,
56-937-8675,Cream,Dairy,37-996-3243,Trilith,62,91,14,2.5,2024-09-21,2024-05-31,2024-12-08,668 Claremont Place,41,77,Discontinued,320,0.6739130434782609,0,,,,,,1.375,,,
14-836-2894,Apple,Fruits & Vegetables,82-157-4299,Jabbersphere,44,92,92,3.5,2024-03-08,2025-01-11,2024-09-25,2 Hooker Terrace,41,61,Active,95,0.4731182795698925,0,,,,,,1.9250000000000003,,,
87-903-3486,Peanut Oil,Oils & Fats,90-378-8463,Twitterbeat,21,25,39,4.0,2024-07-30,2024-09-10,2024-02-29,99 Twin Pines Alley,79,30,Active,218,0.8076923076923077,0,,,,,,2.2,,,
07-617-6934,Coconut Sugar,Grains & Pulses,48-700-8059,Feedfire,91,39,48,5.0,2024-03-31,2024-12-21,2024-11-16,9262 Sullivan Crossing,48,18,Active,116,2.275,0,,,,,,2.75,,,
31-403-6234,Tuna,Seafood,00-258-2525,Thoughtbeat,87,24,66,18.0,2024-05-20,2024-11-24,2024-05-04,35 Waxwing Center,22,34,Active,143,3.48,0,,,,,,9.9,,,
29-092-3453,Spinach,Fruits & Vegetables,41-867-9911,Youbridge,61,17,69,2.52,2024-05-22,2024-05-07,2024-06-17,676 Redwing Trail,31,29,Active,344,3.388888888888889,0,,,,,,1.3860000000000001,,,
34-709-9237,Carrot,Fruits & Vegetables,66-680-8738,Gigaclub,61,81,99,1.5,2024-10-27,2024-03-13,2024-04-24,1509 Hoard Circle,26,76,Discontinued,399,0.7439024390243902,0,,,,,,0.8250000000000001,,,
13-962-6263,Sweet Potato,Fruits & Vegetables,26-061-5253,Trupe,49,1,28,2.0,2024-12-01,2024-12-23,2024-11-18,7015 Ramsey Lane,97,95,Active,114,24.5,0,,,,,,1.1,,,
06-731-2162,Lemon,Fruits & Vegetables,17-546-8875,Meejo,87,1,98,2.5,2024-04-07,2024-10-07,2024-07-19,30968 Anzinger Court,61,84,Discontinued,191,43.5,0,,,,,,1.375,,,
10-768-2443,Multigrain Bread,Bakery,44-451-2764,Katz,93,55,95,3.25,2025-02-11,2024-03-05,2024-12-19,4 Orin Lane,56,72,Backordered,407,1.6607142857142858,1,,,,,,1.7875,,,
36-372-2295,Basmati Rice,Grains & Pulses,85-823-7428,Skimia,55,13,71,4.45,2024-04-26,2024-10-22,2024-04-14,98 Bartillon Trail,37,4,Backordered,176,3.9285714285714284,1,,,,,,2.4475000000000002,,,
34-538-1180,Sour Cream,Dairy,40-907-4937,Voonder,29,39,80,4.0,2024-05-29,2024-11-03,2024-04-06,19 Aberg Trail,23,85,Backordered,164,0.725,1,,,,,,2.2,,,
98-148-0940,Egg (Chicken),Dairy,06-175-9657,Babblestorm,63,62,18,0.2,2024-04-17,2024-04-02,2024-11-05,588 Waywood Trail,67,17,Active,379,1.0,0,58.543771043771045,66.048849765787,52.61784511784512,45.87415017925959,13.2097699531574,0.11000000000000001,5.046156519718555,8.163613433438844,65.048849765787
38-390-2115,Potato,Fruits & Vegetables,12-433-6490,Rhyzio,42,69,54,1.2,2025-01-19,2024-03-06,2024-03-01,3 Del Mar Point,43,96,Active,406,0.6,0,58.543771043771045,52.46841217740277,52.61784511784512,53.90993118906073,62.96209461288332,0.66,35.58055458478008,27.381540028103238,79.46841217740277
02-974-8526,Onion,Fruits & Vegetables,09-387-1119,Mudo,74,4,39,2.0,2024-12-26,2024-04-05,2024-08-07,42 Green Ridge Terrace,97,24,Backordered,376,14.8,1,,,,,,1.1,,,
29-377-7040,Short Grain Rice,Grains & Pulses,59-979-6740,Brightdog,22,77,15,3.0,2024-04-11,2024-05-29,2024-07-29,9431 Clarendon Pass,68,46,Active,322,0.28205128205128205,0,,,,,,1.6500000000000001,,,
84-327-7787,Egg (Chicken),Dairy,97-571-0561,Bubblemix,83,35,43,0.2,2024-08-14,2024-08-26,2024-09-06,739 Rowland Way,94,68,Discontinued,233,2.3055555555555554,0,,,,,,0.11000000000000001,,,
82-231-4245,Wild Rice,Grains & Pulses,96-177-4040,Kayveo,32,91,80,10.0,2024-10-18,2024-08-28,2025-01-16,77 Monument Court,69,80,Discontinued,231,0.34782608695652173,0,,,,,,5.5,,,
70-005-5970,Apple,Fruits & Vegetables,18-490-4140,Skaboo,84,46,80,3.5,2024-05-18,2024-10-02,2024-12-24,82955 Dayton Street,66,84,Discontinued,196,1.7872340425531914,0,,,,,,1.9250000000000003,,,
63-936-0145,Plum,Fruits & Vegetables,69-415-3675,Thoughtbeat,22,56,72,4.0,2024-04-09,2024-06-08,2024-12-03,95 Kingsford Terrace,70,39,Discontinued,312,0.38596491228070173,0,,,,,,2.2,,,
08-196-2703,Peas,Fruits & Vegetables,34-315-1199,Youbridge,100,52,2,3.0,2024-03-08,2024-11-29,2024-10-17,56 Esker Park,86,70,Backordered,138,1.8867924528301887,1,,,,,,1.6500000000000001,,,
22-778-3553,Cheddar Cheese,Dairy,49-590-1752,Quaxo,36,77,49,9.0,2024-04-10,2024-10-24,2025-02-09,0782 Dapin Avenue,30,84,Active,174,0.46153846153846156,0,,,,,,4.95,,,
